Name,Year,Duration,Genre,Rating,Votes
Mirch,2010,105,"Comedy, Drama, Fantasy",6.5,855
Mirch Masala,1986,128,"Drama, Thriller",7.7,1248
Mirchi: It's Hot,2004,107,Crime,3.9,22
Mirror Game,2017,113,"Crime, Mystery, Thriller",6.1,222
Mirza Ghalib,1954,145,"Biography, Drama, Musical",7,103
Mirza Juuliet,2017,130,Drama,4.1,101
Mirza Sahiban,1957,119,Romance,7.3,27
Mirza's Lady,2016,129,"Action, Drama, Fantasy",4.6,1739
Mischief,1949,120,"Drama, Family",7.1,12
Miss 420,1998,135,"Action, Romance, Thriller",4.3,34
Miss Frontier Mail,1936,161,Drama,6.1,17
Miss India,1957,148,Drama,7.5,17
Miss Lovely,2012,113,"Crime, Drama, Romance",6.4,3068
Miss Manorama,1935,90,Drama,6.3,9
Miss Pamela,1989,102,Drama,4.5,6
Miss Tanakpur Haazir Ho,2015,154,"Comedy, Crime, Family",5.4,323
Miss Teacher,2016,133,Romance,3.2,235
Missed Call,2005,105,"Comedy, Drama",7.6,14
Missing,2018,120,"Drama, Mystery, Thriller",5.8,2074
Missing on A Weekend,2016,113,Thriller,4.3,74
Mission Istaanbul: Darr Ke Aagey Jeet Hai!,2008,130,"Action, Adventure, Drama",3.4,1099
Mission Kashmir,2000,154,"Action, Drama, Thriller",6.7,6531
Mission Mangal,2019,130,"Drama, History",6.5,12611
Mission Mumbai,2004,117,Action,3.8,25
Mithya,2008,110,"Comedy, Crime, Thriller",7.1,1934
Mitr: My Friend,2002,104,Drama,6.8,245
Mitron,2018,119,Comedy,6.9,2334
Mitti,2001,155,"Action, Drama",5.3,27
Mitti Aur Sona,1989,163,"Action, Drama",4.7,35
Mixed Doubles,2006,91,"Comedy, Drama",6.4,647
Mmirsa,2016,143,Drama,8,13
Mod,2011,100,"Drama, Romance, Thriller",6.5,399
Moh Maya Money,2016,108,"Crime, Drama, Thriller",5.6,415
Mohabbat,1985,134,Romance,5.5,104
Mohabbat,1997,180,"Drama, Romance",5.3,474
Mohabbat Aur Jung,1998,126,Action,4.5,13
Mohabbat Isko Kahete Hain,1965,102,"Drama, Romance",6.7,23
Mohabbat Ki Aag,1997,127,"Drama, Romance",3.5,13
Mohabbat Ki Arzoo,1994,146,"Action, Drama, Romance",5.3,45
Mohabbatein,2000,216,"Musical, Drama, Romance",7.1,27990
Mohalla Assi,2015,150,"Comedy, Drama",6.8,1601
Mohan Joshi Hazir Ho!,1984,130,Drama,7.1,153
Mohan Rakesh's Adhe Adhure,2014,100,Drama,7.1,32
Mohandas,2009,112,Thriller,6.8,119
Mohenjo Daro,2016,155,"Action, Adventure, Drama",5.7,10903
Mohra,1994,177,"Action, Drama, Thriller",7,7623
Mohre,1987,104,"Drama, Mystery",5.3,75
Moksh To Maya,2019,113,Thriller,4.2,45
Moksha: Salvation,2001,150,"Crime, Drama, Thriller",6.2,390
Mokssh,2013,100,"Drama, Musical",4.8,13
Mom,2017,146,"Crime, Drama, Thriller",7.3,9395
Mome Ki Gudiya,1972,118,"Crime, Drama, Romance",5.9,11
Money Hai Toh Honey Hai,2008,138,"Comedy, Drama",2.7,565
Monica,2011,124,"Biography, Drama, Thriller",5.5,72
Monsoon,2015,106,"Comedy, Drama, Romance",3.3,61
Monsoon Shootout,2013,92,"Action, Crime, Drama",6.6,1071
Monsoon Wedding,2001,114,"Comedy, Drama, Romance",7.4,23663
Moods of Crime,2015,115,Crime,5.8,28
Moojrim,1970,138,"Action, Crime, Musical",4.4,21
Moral Nights,2021,93,Drama,9,37
Morning Raga,2004,110,"Drama, Music",6.7,296
Morning Walk,2009,105,Drama,4.7,61
Mosagallu,2021,85,Drama,7.9,1059
Mother,1999,142,"Comedy, Drama",4.3,54
Mother India,1957,172,"Drama, Musical, Family",8,8788
Mounto,1975,114,"Action, Crime",4.8,5
MP3: Mera Pehla Pehla Pyaar,2007,118,"Comedy, Drama, Musical",7,2180
Mr Joe B. Carvalho,2014,130,"Action, Comedy, Mystery",3.6,526
Mr Lonely Miss Lovely,2004,95,Comedy,5.3,6
Mr Ya Miss,2005,136,"Comedy, Fantasy",3.6,466
Mr. & Mrs. '55,1955,157,"Comedy, Musical, Romance",7.2,500
Mr. & Mrs. Khiladi,1997,133,"Comedy, Drama, Romance",6.4,6022
Mr. Azaad,1994,123,"Action, Comedy, Drama",4.2,95
Mr. Bechara,1996,140,Comedy,5.4,332
Mr. Bond,1992,127,"Action, Adventure, Thriller",4.3,622
Mr. Hot Mr. Kool,2007,110,"Comedy, Drama, Romance",4,21
Mr. India,1987,179,"Action, Comedy, Drama",7.8,14451
Mr. India,1961,179,"Comedy, Crime, Drama",6.8,31
Mr. Kabaadi,2017,93,Comedy,4.8,53
Mr. Natwarlal,1979,148,"Action, Comedy, Romance",6.6,1328
Mr. Romeo,1996,162,"Action, Comedy, Romance",5.5,161
Mr. Romeo,1974,138,"Drama, Romance",6.7,17
Mr. Sampat,1952,165,Comedy,7.4,27
Mr. Singh/Mrs. Mehta,2010,118,Drama,4.2,178
Mr. White Mr. Black,2008,130,"Action, Comedy, Crime",3.3,194
Mr. X,1957,120,"Crime, Drama, Mystery",5.5,20
Mr. X,1987,120,Fantasy,7,5
Mr. X,2015,133,"Action, Crime, Drama",3.8,1833
Mr. X in Bombay,1964,126,"Romance, Sci-Fi, Thriller",6.3,110
Mridang,2017,108,Drama,5.8,6
Mrigayaa,1977,119,Drama,6.6,114
Mrityudaata,1997,158,"Action, Drama, Musical",2.5,378
Mrityudand: The Death Sentence,1997,150,"Action, Drama",7.3,424
Mrs. Scooter,2015,96,"Drama, Romance",6.5,202
Mrs. Serial Killer,2020,106,"Crime, Drama, Thriller",4.8,11531
MSG 2 the Messenger,2015,134,"Action, Comedy, Drama",6.6,8431
MSG the Warrior: Lion Heart,2016,120,"Action, Adventure, Fantasy",6.7,7362
MSG: The Messenger of God,2015,197,"Action, Comedy, Drama",5.8,11192
Muavza,2017,111,"Comedy, Drama",2.5,6
Mubarakan,2017,156,"Comedy, Romance",5.5,3629
Mudda 370 J&K,2019,132,"Action, Drama",8.6,699
Mudda hai Bhookh: The War,2018,114,Drama,7.2,13
Mudda: The Issue,2003,155,Drama,3.9,29
Muddat,1986,135,"Action, Comedy, Crime",6,48
Mujhe Insaaf Chahiye,1983,133,"Drama, Romance",6.5,45
Mujhe Jeene Do,1963,95,"Action, Crime, Drama",6.6,91
Mujhe Kucch Kehna Hai,2001,135,"Drama, Romance",5,1135
Mujhse Dosti Karoge,1992,95,Drama,6.1,25
Mujhse Fraaandship Karoge,2011,106,"Comedy, Drama, Romance",6.9,3861
Mujhse Shaadi Karogi,2004,163,"Comedy, Romance",6.7,14312
Mukhbiir,2008,132,"Crime, Drama, Mystery",6.9,388
Mukthi,1988,142,Drama,7,27
Mukti,1977,150,"Crime, Drama, Romance",7.2,66
Mulk,2018,140,Drama,6.9,14156
Mulzim,1988,156,Drama,4.8,25
Mumal: A prophecy,2016,73,"Drama, Fantasy, Mystery",6.8,12
Mumbai 125 KM 3D,2014,100,"Drama, Horror, Mystery",2.7,192
Mumbai Can Dance Saalaa,2015,135,Drama,1.6,43
Mumbai Central,2016,100,Family,4.8,27
Mumbai Cutting,2008,130,Drama,5.9,110
Mumbai Delhi Mumbai,2014,120,"Comedy, Romance",5.7,339
Mumbai Matinee,2003,125,"Romance, Comedy",5.2,268
Mumbai Meri Jaan,2008,134,Drama,7.7,6034
Mumbai Mirror,2013,136,"Action, Crime, Thriller",4.9,114
Mumbai Saga,2021,135,"Action, Crime",6.1,7295
Mumbai Se Aaya Mera Dost,2003,146,"Action, Comedy, Drama",3.3,548
Mumbai Xpress,2005,146,Comedy,6.6,68
Mumbai's King,2012,77,Drama,6.4,153
Mumbhai Connection,2011,90,"Comedy, Crime, Thriller",5.2,24
Mummy Punjabi: Superman Ki Bhi Maa!!,2011,121,"Comedy, Drama",4.9,40
Munimji,1955,163,"Comedy, Musical, Romance",7.4,94
Munimji,1972,124,Drama,5.3,7
Munna Bhai M.B.B.S.,2003,156,"Comedy, Drama",8.1,75813
Munna Mange Memsaab,2014,128,Comedy,3.2,13
Munna Michael,2017,140,"Action, Drama, Music",3.3,3022
Munnibai,1999,136,"Action, Crime, Drama",4,24
Muqabla,1979,127,"Action, Adventure, Drama",6.5,20
Muqabla,1993,162,"Action, Crime, Drama",4.2,171
Muqaddar,1978,189,"Drama, Family",5.5,36
Muqaddar Ka Faisla,1987,171,"Action, Comedy, Drama",4.8,48
Muqaddar Ka Sikandar,1978,189,"Drama, Romance",7.5,2638
Murder,2004,130,"Drama, Romance, Thriller",5.4,3763
Murder 2,2011,127,"Action, Crime, Drama",6.2,6662
Murder 3,2013,124,"Drama, Mystery, Thriller",4.9,2423
Musafir,1957,149,Drama,7.4,100
Musafir,2004,151,"Action, Crime, Drama",5.5,1732
Mushkil,2019,130,Horror,4.8,352
Music Teacher,2019,101,"Drama, Romance",6.3,598
Muskaan,2004,127,"Mystery, Romance",4.4,193
Muskurahat,1992,135,"Comedy, Drama",7,296
Muskurahatein,2017,132,Romance,5.7,31
Mutamestri,1993,163,"Action, Drama",7.1,314
Muthu,1995,132,"Action, Comedy, Drama",7.6,2773
Muzaffarnagar 2013,2017,134,Drama,5.5,28
Muzaffarnagar Baaqi Hai,2015,136,Documentary,6.7,82
My Birthday Song,2018,95,Thriller,5.5,258
My Brother... Nikhil,2005,120,"Drama, Sport",7.2,1186
My Client's Wife,2020,106,"Mystery, Thriller",6.2,672
My Cornerstone,2013,119,"Comedy, Drama, Romance",7.4,24
My Dear Kuttichaathan,1984,96,"Action, Adventure, Comedy",7.5,391
My Faraway Bride,2006,95,"Comedy, Drama, Romance",4.7,617
My Father Iqbal,2016,104,Drama,6.2,13
My Friend Ganesha,2007,190,Animation,4.6,156
My Friend Ganesha 2,2008,117,"Animation, Family",4.4,59
My Friend Pinto,2011,100,"Comedy, Crime, Drama",5.3,348
My Friend's Dulhania,2017,87,Romance,6.4,26
My Husband's Wife,2010,122,Drama,3.1,8
My Love,1970,143,Romance,6.9,23
My Name Is Khan,2010,165,Drama,8,101014
My Wife's Murder,2005,103,"Drama, Mystery, Thriller",6.1,890
Myoho,2012,120,Drama,6.5,13
Myrah,2018,134,"Drama, Romance",5.7,13
N.H 10,2015,115,"Action, Crime, Drama",7.2,12421
Na Jaane Kabse,2011,132,Romance,5.4,9
Na Tum Jaano Na Hum,2002,158,"Comedy, Drama, Musical",5,2756
Naach,2004,150,"Drama, Musical, Romance",4.2,580
Naach Govinda Naach,1992,182,Action,4.1,20
Naach Uthe Sansaar,1976,132,Romance,5.8,14
Naag Panchami,1972,136,"Adventure, Drama, Fantasy",5.6,14
Naagmani,1991,136,Fantasy,4.4,17
Naajayaz,1995,157,"Action, Drama",5.5,564
Naalayak,1979,129,"Drama, Family",6,21
Naam,1986,177,"Crime, Drama, Thriller",7.5,984
Naam Gum Jaayega,2005,125,"Mystery, Thriller",5.9,81
Naam Hai Akira,2016,137,"Action, Thriller",5.9,3892
Naam O Nishan,1987,129,"Thriller, Action",4.3,34
Naam Shabana,2017,147,"Action, Thriller",6.3,5924
Naamcheen,1991,129,"Crime, Drama",4.5,11
Naami Chor,1977,127,Action,5.8,5
Naaraaz,1994,128,"Action, Crime, Drama",4.5,127
Naari Chakra,2013,66,"Drama, Thriller",6.7,18
Nache Nagin Gali Gali,1989,131,Horror,4.8,27
Nadaan,1971,156,Drama,6.7,13
Nadir Shah,1968,126,History,7.1,8
Nadiya Ke Paar,1982,143,"Drama, Romance",7.9,863
Nadiya Ke Paar,1948,126,Drama,6.8,46
Nagadevathe,2000,150,"Drama, Fantasy",5.6,23
Nagin,1954,139,"Drama, Musical, Romance",6.7,61
Nagin,1976,180,"Fantasy, Thriller, Action",6.3,442
Nagina,1986,137,"Fantasy, Romance",6.5,880
Nai Roshni,1967,158,"Drama, Family",6.3,20
Nail Polish,2021,128,Drama,7.4,3737
Naina,1973,134,"Drama, Romance",6.3,28
Naina,2005,104,"Drama, Horror, Mystery",4.3,773
Naiyya,1979,116,"Drama, Family",6.8,15
Najma,1943,121,Drama,7.5,30
Nakhuda,1981,117,"Drama, Family, Romance",6.4,30
Nakli Nawab,1962,134,"Drama, Romance",5.9,7
Naksha,2006,128,"Action, Adventure, Fantasy",3.3,1074
Nakshatra,2010,122,"Crime, Drama, Mystery",5,56
Namah Shivaya Shantaya,2009,101,"Action, Drama, History",6.1,12
Namak,1996,148,"Action, Drama, Family",4.1,51
Namak Halaal,1982,171,"Action, Comedy, Drama",7.3,2420
Namak Haraam,1973,146,Drama,7.3,1564
Namaste England,2018,141,"Comedy, Drama, Romance",2.2,2644
Namastey London,2007,128,"Comedy, Drama, Romance",7.1,20942
Namdev Bhau,2018,84,Adventure,7.4,94
Namkeen,1982,112,"Drama, Family",7.6,420
Namo Venkatesa,2010,152,"Action, Crime, Romance",5.4,426
Nanak Shah Fakir,2014,146,Drama,8.2,344
Nanhe Jaisalmer: A Dream Come True,2007,108,"Comedy, Drama, Family",6,412
Nannha Farishta,1969,133,"Action, Crime, Drama",6.2,24
Nanu Ki Jaanu,2018,133,"Comedy, Drama, Horror",5.9,954
Naqaab,2007,115,"Crime, Drama, Romance",5.4,1373
Naqab,1955,130,Romance,8.6,16
Naram Garam,1981,122,"Comedy, Drama",7.4,980
Narasimha,1991,214,"Action, Drama",5.5,424
Narayan,2017,110,Action,6.8,27
Nartakee,1963,125,Drama,7,21
Nartaki,1940,150,Drama,6.5,11
Nasbandi,1978,140,"Comedy, Drama",6.5,13
Naseeb,1981,197,"Action, Musical, Romance",7.1,1572
Naseeb,1997,138,"Comedy, Drama, Romance",5.3,333
Naseeb Apna Apna,1986,140,"Comedy, Drama",5.6,164
Naseebwaala,1992,132,Drama,3.8,9
Nasha,2013,122,"Drama, Thriller",3.2,1214
Nasihat,1986,139,"Action, Drama",5.1,32
Nastik,1954,148,"Comedy, Crime, Drama",6.2,32
Nateeja,1969,120,"Action, Drama",4.9,7
Nath Ek Pratha,2015,137,Action,6.2,25
Nau Do Gyarah,1957,170,"Comedy, Romance, Thriller",6.8,141
Naughty @ 40,2011,108,"Comedy, Drama",2.5,290
Naughty Boy,1962,128,Comedy,5.4,346
Naujawan,1951,130,Drama,5.6,13
Naukar Ki Kameez,1999,104,Drama,6.6,30
Naukari,1955,142,"Drama, Family",7.4,103
Nauker,1979,126,"Comedy, Drama",6.4,151
Naulakha Haar,1953,120,"Drama, History",6.2,8
Nausherwan-E-Adil,1957,137,"Action, Adventure, Drama",6.5,18
Nautanki Saala!,2013,119,"Comedy, Drama, Romance",5.8,4198
Navarasa,2005,99,Drama,7.1,38
Navrang,1959,157,"Drama, Musical, Romance",6.5,139
Nawabzaade,2018,112,"Comedy, Romance",4.4,877
Naya Andaz,1956,142,Romance,5.8,12
Naya Daur,1957,173,"Drama, Musical, Romance",8,1102
Naya Daur,1978,124,"Action, Crime, Drama",5.5,53
Naya Din Nai Raat,1974,132,"Drama, Family",7,147
Naya Khoon,1990,118,Drama,4.4,13
Naya Zamana,1971,151,"Drama, Romance",6.9,98
Nayak: The Real Hero,2001,187,"Action, Drama, Thriller",7.8,14939
Nayee Padosan,2003,136,Comedy,5.4,374
Nazar,1990,124,Drama,6.3,88
Nazar,2005,138,Thriller,3.9,126
Nazar Ke Samne,1995,96,"Action, Crime, Drama",4.7,483
Nazrana,1961,130,"Comedy, Drama, Romance",6.9,50
NCR: Chapter One,2021,65,Crime,7.8,20
Neal 'n' Nikki,2005,122,"Comedy, Musical, Romance",3.2,1476
Neecha Nagar,1946,122,Drama,6.8,182
Neel Kamal,1947,116,"Drama, Musical, Romance",7.7,75
Neel Kamal,1968,160,"Drama, Fantasy, Musical",6.8,278
Neel Mani,1957,140,Drama,6.1,12
Neelambari,2003,154,Drama,7.4,15
Neend Hamari Khwab Tumhare,1966,134,"Musical, Romance",6.5,28
Neerja,2016,122,"Biography, Drama, Thriller",7.6,21470
Neeyat,1980,147,"Family, Drama",5.5,23
Nehlle Pe Dehlla,2007,125,"Action, Comedy, Crime",3.8,489
Nehru: The Jewel of India,1990,165,Biography,5.4,12
Neighbours,2014,125,Horror,3.2,42
Netaji Subhas Chandra Bose: The Forgotten Hero,2005,208,"Biography, Drama, History",7.6,1095
Netaji Subhash Chandra Bose,1966,150,"Biography, Drama",7.7,25
New Delhi,1956,176,"Comedy, Drama, Musical",7.4,62
New Delhi Times,1986,123,"Drama, Mystery",7.7,173
New York,2009,153,"Crime, Drama, Thriller",6.8,10553
Newton,2017,106,"Comedy, Drama",7.7,17734
NH-8: Road to Nidhivan,2015,95,Horror,2.7,35
Nidaan,2000,146,"Drama, Romance",6.1,15
Nigahen: Nagina Part II,1989,140,"Drama, Family, Fantasy",5.2,295
Night,2017,108,"Drama, Romance",4.3,218
Night Club,1958,137,"Crime, Drama",6.2,5
Nil Battey Sannata,2015,100,"Drama, Family",8.3,6069
Ninne Pelladatha,1996,146,"Romance, Comedy, Drama",7.5,659
Nirbhay,1996,135,"Action, Thriller",4.9,12
Nirdosh,1973,130,"Drama, Thriller",4,6
Nirdosh,2018,110,"Drama, Mystery, Thriller",3.9,138
Nirmaan,1974,133,Drama,7.7,6
Nirmal Anand Ki Puppy,2019,100,Drama,9.1,7
Nirmala,1938,128,Drama,5.5,14
Nirvana Inn,2019,95,Mystery,5.9,200
Nirvana13,2011,95,Drama,9.1,99
Nishaan,1983,131,"Action, Drama, Family",6.3,43
Nishabd,2007,110,Drama,5.4,1622
Nishan,1965,138,Drama,4.9,10
Nishana,1980,137,"Action, Drama",5.9,22
Nishane Bazi,1989,139,"Action, Adventure, Crime",2.9,10
Nishant,1975,140,"Crime, Drama",7.6,564
Nishchaiy,1992,146,"Action, Drama, Romance",4.2,491
No Entry,2005,158,"Comedy, Drama, Musical",6.6,11195
No Man's Truth,2020,123,"Crime, Drama, Mystery",6.3,30
No One Killed Jessica,2011,136,"Biography, Crime, Drama",7.2,11199
No Problem,2010,139,"Action, Comedy, Crime",4.3,2299
No Smoking,2007,128,"Drama, Horror, Mystery",7.3,6928
Noblemen,2018,108,Drama,5.8,221
Noise of Silence,2021,110,"Drama, Romance",7.2,46
Noor,2017,117,"Adventure, Comedy, Drama",3.9,1432
Noorie,1979,120,"Drama, Family, Romance",6,159
Noorjehan,1967,130,"Drama, History, Romance",6,18
Not a Love Story,2011,100,"Crime, Drama, Thriller",5,694
Notebook,2019,115,"Drama, Romance",6.9,2253
Noukadubi,2011,135,"Drama, Romance",7.6,845
NTR Kathanayakudu,2019,169,"Biography, Drama",5.6,1866
Number Game,2018,117,"Horror, Mystery, Thriller",6.3,10
Numbri Aadmi,1991,125,"Action, Crime, Drama",4.3,19
Nyay Anyay,1990,155,Drama,5.7,39
Nyaydaata,1999,123,Action,5.1,15
Nympho: The Lust Story,2020,104,"Drama, Romance, Thriller",5.3,31
O Teri,2014,107,"Comedy, Drama",3.3,584
Oass,2012,105,Drama,6.2,196
Ocean of an Old Man,2008,80,Drama,6.6,44
Octave,2002,118,Drama,5.1,8
October,2018,115,"Drama, Romance",7.5,14013
Odd Couple,2019,117,Drama,8.2,13
Office #thebrightesthorrorfilm,2017,99,Horror,5.4,13
Officer Arjun Singh IPS,2019,120,"Action, Drama",8,91
Offshore,2006,92,Drama,6.3,20
Oh Darling Yeh Hai India,1995,160,Comedy,4.2,1582
"Oh, My God!!",2008,105,"Comedy, Drama",5.4,264
OK Jaanu,2017,135,"Drama, Romance",5.2,3883
Om Dar-B-Dar,1988,101,Drama,7.1,438
Om Jai Jagadish,2002,172,"Drama, Musical",5.5,1911
Om Shanti Om,2007,162,"Action, Comedy, Drama",6.7,40120
Omerta,2017,98,"Action, Biography, Crime",7.2,2851
OMG: Oh My God!,2012,125,"Comedy, Drama, Fantasy",8.1,53454
Omkara,2006,155,"Action, Crime, Drama",8.1,19631
Omprakash Zindabad,2020,130,"Comedy, Drama",4.9,12
Once Again,2018,101,"Drama, Romance",7,869
Once Upon a Time in Bihar,2015,122,Thriller,6.7,193
Once Upon a Time in Mumbaai,2010,134,"Action, Crime, Drama",7.4,16677
Once Upon a Time in Mumbaai Dobara,2013,160,"Action, Crime, Drama",4.6,6839
One 2 Ka 4,2001,169,"Action, Comedy, Crime",5.4,4870
One by Two,2014,139,"Comedy, Drama, Romance",4.2,722
One Day Before the Rainy Season,1971,114,"Biography, Drama",7.5,89
One Day: Justice Delivered,2019,124,"Action, Crime, Thriller",5,1055
One Dollar Curry,2004,89,Comedy,5.6,39
One Night Out,2018,129,Thriller,7,15
One Night Stand,2016,97,"Drama, Romance",3.1,1167
One Two Three,2008,135,"Comedy, Crime",5.3,2511
Only You,1999,150,"Romance, Drama",6.1,1426
Oonch Neech Beech,1989,126,"Drama, Family",6.4,11
Oonche Log,1965,144,"Drama, Romance, Thriller",7.4,46
Oonga,2013,98,"Adventure, Drama",6.9,51
Ooops a Desi,2013,126,Thriller,6.2,176
Oops!,2003,109,"Comedy, Drama",3.5,93
Opera House,1961,107,"Action, Crime, Drama",5.5,14
Operation Jackpot,1968,146,"Action, Mystery",8,26
Operation Parindey,2020,60,"Action, Drama, Thriller",4.7,349
Oraalppokkam,2014,99,"Drama, Fantasy, Mystery",7,108
Ormakal Marikkumo?,1977,150,Drama,6.6,23
Oru Kaidhiyin Diary,1985,152,"Crime, Drama, Thriller",7,230
Out of a Jam,2015,59,Documentary,8.5,16
Out of Control,2003,124,"Comedy, Drama, Romance",3.3,241
Overtime,2012,114,Drama,4.8,25
Oye Lucky! Lucky Oye!,2008,125,"Action, Comedy, Crime",7.7,16700
P Se PM Tak,2015,123,"Comedy, Drama",3.9,80
P Se Pyaar F Se Faraar,2019,131,"Crime, Drama, Romance",6.8,641
Paa,2009,133,"Comedy, Drama",7.2,11492
Paagalpan,2001,146,Romance,6.5,40
Paan Singh Tomar,2012,135,"Action, Biography, Crime",8.2,34161
Paanch,2003,130,"Crime, Thriller",7.7,2200
Paanch Qaidi,1981,137,"Action, Adventure",6.2,25
Paandav,1995,132,"Action, Drama",4.1,541
Paap,2003,120,"Action, Drama, Romance",5.1,806
Paap Ki Duniya,1988,168,"Action, Drama, Romance",5,103
Paap Ki Kamaee,1990,160,Action,5.2,29
Paap Ko Jalaa Kar Raakh Kar Doonga,1988,153,Crime,5.4,67
Paapi - Ek Satya Katha,2013,115,Crime,3.8,27
Paar,1984,141,Drama,7.6,450
Paathshaala,2010,122,"Drama, Family",4.9,1660
Paayal,1992,150,"Comedy, Drama, Romance",3.3,26
Paayum Puli,1985,130,Action,6.7,138
Pad Man,2018,140,"Comedy, Drama",7.9,22611
Padatik,1973,98,Drama,7.1,230
Padikkathavan,1985,129,Drama,7.1,346
Padmaavat,2018,164,"Drama, History, Romance",7,28573
Padmashree Laloo Prasad Yadav,2005,162,Comedy,2.4,185
Padosan,1968,157,"Comedy, Musical, Romance",8.1,6443
Padosi,1941,135,Drama,7.2,12
Pagalpanti,2019,149,"Action, Comedy",3.2,2118
Pagdi: The Honour,2014,98,"Drama, Family",5.8,31
Page 16,2018,112,"Horror, Mystery",3.9,31
Page 3,2005,139,Drama,7.3,6712
Pagglait,2021,114,"Comedy, Drama",6.9,7043
Pagleaazam,2020,123,Comedy,6.7,10
Paharganj,2019,108,"Crime, Drama, Mystery",4.5,786
Paheli,1977,131,"Drama, Family",7.6,33
Paheli,2005,140,"Comedy, Drama, Fantasy",6.5,12727
Paigham,1959,188,"Comedy, Drama",7,85
Pailwaan,2019,166,"Action, Drama, Sport",6.4,1671
Painting Life,2018,145,Drama,6.3,7
Paisa Hi Paisa,1956,88,Comedy,6.5,11
Paisa Vasool,2004,139,"Action, Comedy, Crime",4.1,142
Paisa Ya Pyar,1969,165,"Comedy, Drama, Romance",4.9,11
Pakhandi,1984,138,Drama,6.5,26
Pakhi,2018,100,Crime,6.5,8
Pal Pal Dil Ke Paas,2019,154,"Action, Drama, Romance",4.6,1033
Palay Khan,1986,145,"Action, Thriller",6.5,48
Palki,1967,160,"Drama, Family, Musical",5.5,35
Palkon Ki Chhaon Mein,1977,127,"Drama, Romance",7.6,67
Paltan,2018,150,"Action, Drama, History",5.3,939
Panaah,1992,156,"Action, Drama",6.5,43
Pancha Thanthram,1974,141,"Action, Drama, Fantasy",6.4,16
Panchaali,2018,49,Action,5.9,17
Panchakshari,2010,129,"Drama, Fantasy, Thriller",3.9,127
Pancham Unmixed: Mujhe Chalte Jaana Hai ...,2008,113,Documentary,8.6,43
Panchamirtham,2008,131,Comedy,7.3,9
Panchayat,1958,134,"Drama, Family",6.8,13
Pandian,1992,149,"Action, Crime",5.2,210
Panga,2020,131,"Drama, Sport",6.8,5455
Panipat,2019,165,"Action, Drama, History",5.3,4426
Pankh,2010,98,Drama,3.7,125
Papa Kahte Hain,1996,143,Comedy,4.6,206
Papa the Great,2000,143,Family,5.5,67
Papi,1953,111,"Crime, Drama",7.6,53
Papi Gudia,1996,130,"Horror, Thriller",2.2,221
Pappu Can't Dance Saala,2010,138,"Comedy, Drama, Romance",6.5,447
Pappu Ki Pugdandi,2015,83,Drama,6,13
Param Dharam,1987,125,"Action, Crime, Drama",5.9,22
Param Vir Chakra,1995,170,War,6.7,52
Paramaatma,1994,152,"Action, Drama, Fantasy",6.5,47
Parampara,1993,155,"Action, Drama, Romance",5.7,1055
Paranthe Wali Gali,2014,101,"Drama, Romance",5,87
Paras,1971,147,"Drama, Family",6.2,28
Parasmani,1963,137,"Adventure, Drama, Fantasy",6.4,41
Parasuram,2003,142,"Action, Drama",4.3,46
Paraya Ghar,1989,125,"Drama, Family",6.2,28
Parched,2015,116,Drama,7.6,4954
Parchhaiyan,1972,129,Drama,6.4,10
Parda Hai Parda,1992,128,"Crime, Romance, Thriller",7.1,25
Pardes,1997,191,"Drama, Musical, Romance",7,14018
Pardesi,1957,152,"Adventure, Biography, History",7,103
Pardesi,1970,190,Mystery,6.2,12
Pareeksha,2020,120,Drama,8.1,2921
Pareshaan Parinda,2018,112,"Action, Romance",4.8,13
Pari,2018,136,"Fantasy, Horror, Mystery",6.6,5900
Parichay,1972,145,"Drama, Family, Musical",7.5,827
Parinati,1989,125,Drama,7.2,53
Parinda,1989,154,"Action, Crime, Drama",7.8,3168
Parineeta,2005,130,"Drama, Musical, Romance",7.2,8867
